ticker,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,,url,d_domain[],address1,address2,city,state,zip,country,fullTimeEmployees,,url,TickerSymbol,dk,CorpNameKITTB,CorpAddress,CorpCity,CorpState,CorpZip,CorpCountry,PublicOrPrivate,NumEmployees,Industry,SIC,SIC2,Ticker match
CMTL,Comtech Telecommunications Corp.,27.61,$666.45M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/cmtl,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CMTL,comtechtel.com,68 South Service Road,Suite 230,Melville,NY,11747,United States,1852,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=comtechtel.com,CMTL,comtechtel.com,COMTECH TELECOMMUNICATIONS,68 S SERVICE RD STE 230,MELVILLE,NY,11747,US,Public,750,Electronics and Electronic Components,3663,36,TRUE
CNA,CNA Financial Corporation,46.37,$12.59B,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cna,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNA,cna.com,151 North Franklin Street,,Chicago,IL,60606,United States,6100,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cna.com,CNA,cna.com,CNA INSURANCE COMPANY,CNA 151 N FRANKLIN,CHICAGO,IL,60603,US,Public,7500,Insurance and Casualty,6331,63,TRUE
CNAC,Constellation Alpha Capital Corp.,10.8,$57.7M,2017,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnac,,https://crawl.versium.com/finance.php?cmd=readall&ticker=PDD,pinduoduo.com,No. 533 Loushanguan Road,28th Floor Changning District,Shanghai,,200051,China,3683,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=pinduoduo.com, , , , , , , , , , , , , ,
CNAT,Conatus Pharmaceuticals Inc.,0.298,$9.88M,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnat,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNAT,conatuspharma.com,16745 West Bernardo Drive,Suite 200,San Diego,CA,92127,United States,30,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=conatuspharma.com,CNAT,conatuspharma.com,CONATUS PHARMACEUTICALS,16745 W BERNARDO DR STE 200,SAN DIEGO,CA,92121,US,Public,65,Chemicals (Pharmaceutical and Drug),2834,28,TRUE
CNBKA,"Century Bancorp, Inc.",80.52,$448.33M,1987,Finance,Major Banks,https://www.nasdaq.com/symbol/cnbka,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNBKA,centurybank.com,400 Mystic Avenue,,Medford,MA,2155,United States,403,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=centurybank.com,CNBKA,centurybank.com,CENTURY BANK,400 MYSTIC AVE,MEDFORD,MA,2155,US,Public,440,Banks and Depository Institutions,6022,60,TRUE
CNC,Centene Corporation,47.78,$19.76B,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnc,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNC,centene.com,Centene Plaza,7700 Forsyth Boulevard,St. Louis,MO,63105,United States,47300,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=centene.com,CNC,centene.com,CENTENE,7700 FORSYTH BLVD,ST LOUIS,MO,,US,Public,33700,Insurance and Casualty,6324,63,TRUE
CNCE,"Concert Pharmaceuticals, Inc.",10.47,$249.18M,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnce,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNCE,concertpharma.com,65 Hayden Avenue,Suite 3000N,Lexington,MA,2421,United States,71,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=concertpharma.com,CNCE,concertpharma.com,CONCERT PHARMACEUTICALS,65 HAYDEN AVE STE 3000N,LEXINGTON,MA,2421,US,Public,75,Chemicals (Pharmaceutical and Drug),2834,28,TRUE
CNDT,Conduent Incorporated,6.6,$1.39B,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cndt,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNDT,conduent.com,100 Campus Drive,Suite 200,Florham Park,NJ,7932,United States,65000,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=conduent.com,CNDT,conduent.com,CONDUENT,100 CAMPUS DR,FLORHAM PARK,NJ,7932,US,Public,85000,Business Services (Miscellaneous),7389,,TRUE
CNET,"ChinaNet Online Holdings, Inc.",1.3496,$22.15M,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/cnet,,https://crawl.versium.com/finance.php?cmd=readall&ticker=GTS,grupotriples.com,1441 F.D. Roosevelt Avenue,,San Juan,PR,936,United States,3652,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=grupotriples.com, , , , , , , , , , , , , ,
CNF,CNFinance Holdings Limited,5.4,$370.34M,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/cnf,,https://crawl.versium.com/finance.php?cmd=readall&ticker=JRSH,jerashholdings.com,260 East Main Street,Suite 2706,Rochester,NY,14604,United States,3600,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=jerashholdings.com, , , , , , , , , , , , , ,
CNFR,"Conifer Holdings, Inc.",3.73,$35.47M,2015,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cnfr,,https://crawl.versium.com/finance.php?cmd=readall&ticker=UMBF,umbfinancial.com,1010 Grand Boulevard,,Kansas City,MO,64106,United States,3573,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=umbfinancial.com, , , , , , , , , , , , , ,
CNHI,CNH Industrial N.V.,8.66,$11.7B,2013,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/cnhi,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNHI,cnhindustrial.com,25 St. James's Street,,London,,SW1A 1HA,United Kingdom,64625,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cnhindustrial.com,CNHI,cnhindustrial.com,CNH INDUSTRIAL,25 ST. JAMES'S STREET,"LONDON,",,,GB,Public,63356,Industrial and Commercial Machinery,3531,35,TRUE
CNI,Canadian National Railway Company,90.93,$65.53B,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/cni,,https://crawl.versium.com/finance.php?cmd=readall&ticker=REDU,risecenter.com,Jia He Guo Xin Mansion,"Room 101 No. 15 Baiqiao Street Guangqumennei, Dongcheng District",Beijing,,100062,China,3512,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=risecenter.com, , , , , , , , , , , , , ,
CNK,Cinemark Holdings Inc,36.7,$4.3B,2007,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cnk,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNK,cinemark.com,3900 Dallas Parkway,Suite 500,Plano,TX,75093,United States,11610,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cinemark.com,CNK,cinemark.com,CINEMARK USA,3900 DALLAS PKWY STE 500,PLANO,TX,75093,US,Public,19915,,7830,78,TRUE
CNMD,CONMED Corporation,94.56,$2.68B,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/cnmd,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNMD,conmed.com,525 French Road,,Utica,NY,13502,United States,3100,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=conmed.com,CNMD,conmed.com,CONMED,525 FRENCH RD,UTICA,NY,,US,Public,3000,Medical / Dental Devices and Supplies,3845,38,TRUE
CNNE,"Cannae Holdings, Inc.",29.15,$2.11B,2017,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cnne,,https://crawl.versium.com/finance.php?cmd=readall&ticker=NOAH,noahgroup.com,Building 2,No. 1687 Changyang Road,Shanghai,,200090,China,3441,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=noahgroup.com, , , , , , , , , , , , , ,
CNO,"CNO Financial Group, Inc.",14.68,$2.29B,n/a,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/cno,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNO,cnoinc.com,11825 North Pennsylvania Street,,Carmel,IN,46032,United States,3300,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cnoinc.com,CNO,cnoinc.com,CNO FINANCIAL GROUP,11825 N PENNSYLVANIA ST,CARMEL,IN,46032,US,Public,3300,Insurance and Casualty,6321,63,TRUE
CNOB,"ConnectOne Bancorp, Inc.",19.85,$701.75M,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cnob,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNOB,connectonebank.com,301 Sylvan Avenue,Bergen County,Englewood Cliffs,NJ,7632,United States,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=connectonebank.com,CNOB,connectonebank.com,CONNECTONE BANK,301 SYLVAN AVE,ENGLEWOOD CLIFFS,NJ,7632,US,Public,25,Banks and Depository Institutions,6022,60,TRUE
CNP,"CenterPoint Energy, Inc.",27.5,$13.81B,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cnp,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNP,centerpointenergy.com,1111 Louisiana Street,,Houston,TX,77002,United States,7977,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=centerpointenergy.com,CNP,centerpointenergy.com,CENTERPOINT ENERGY,1111 LOUISIANA ST,HOUSTON,TX,77002,US,Public,7977,"Utilities (Electric, Gas, Sanitary)",4911,49,TRUE
CNQ,Canadian Natural Resources Limited,23.24,$27.62B,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cnq,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNQ,cnrl.com,"2100, 855-2nd Street S.W.",,Calgary,AB,T2P 4J8,Canada,,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cnrl.com,CNQ,cnrl.com,CANADIAN RESOURCES,"2100, 855-2 STREET SW",CALGARY ALBERTA CANADA,AB,73116,CA,Public,10029,Oil And Gas Extraction,1311,13,TRUE
CNR,"Cornerstone Building Brands, Inc.",4.55,$571.21M,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cnr,,https://crawl.versium.com/finance.php?cmd=readall&ticker=SGU,stargrouplp.com,9 West Broad Street,Suite 310,Stamford,CT,6902,United States,3403,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=stargrouplp.com, , , , , , , , , , , , , ,
CNS,Cohen & Steers Inc,51.58,$2.44B,2004,Finance,Investment Managers,https://www.nasdaq.com/symbol/cns,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNS,cohenandsteers.com,280 Park Avenue,10th Floor,New York,NY,10017,United States,328,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cohenandsteers.com,CNS,cohenandsteers.com,COHEN STEERS INC,280 PARK AVENUE 10TH FLOOR,NEW YORK,NY,,US,Public,375,Securities and Commodities,6282,62,TRUE
CNSL,"Consolidated Communications Holdings, Inc.",4.65,$335.15M,2005,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cnsl,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNSL,consolidated.com,121 South 17th Street,,Mattoon,IL,61938,United States,3600,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=consolidated.com,CNSL,consolidated.com,CONSOLIDATED COMUNICATIONS HOLDINGS,121 S 17TH ST,MATTOON,IL,61938,US,Public,4100,Communications and Telecom,4813,48,TRUE
CNST,"Constellation Pharmaceuticals, Inc.",7.27,$187.73M,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnst,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNST,constellationpharma.com,215 First Street,Suite 200,Cambridge,MA,2142,United States,82,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=constellationpharma.com,,constellationpharma.com,CONSTELLATION PHARMACEUTICALS,148 SIDNEY ST,CAMBRIDGE,MA,2139,US,Private,175,Chemicals (Pharmaceutical and Drug),2834,28,
CNTF,China TechFaith Wireless Communication Technology Limited,0.43,$4.55M,2005,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cntf,,https://crawl.versium.com/finance.php?cmd=readall&ticker=OLLI,ollies.us,6295 Allentown Boulevard,Suite 1,Harrisburg,PA,17112,United States,3400,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=ollies.us, , , , , , , , , , , , , ,
CNTY,"Century Casinos, Inc.",8.21,$241.77M,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/cnty,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNTY,cnty.com,455 East Pikes Peak Avenue,Suite 210,Colorado Springs,CO,80903,United States,1757,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cnty.com,CNTY,cnty.com,CENTURY CASINOS INC,455 E PIKES PEAK AVE STE 210,COLORADO SPRINGS,CO,80903,US,Public,5,Hotel/Lodging,7011,70,TRUE
CNXM,CNX Midstream Partners LP,13.91,$886.56M,2014,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/cnxm,,https://crawl.versium.com/finance.php?cmd=readall&ticker=DESP,despegar.com.ar,Juana Manso 999,,Buenos Aires,,C1107CBR,Argentina,3398,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=despegar.com.ar, , , , , , , , , , , , , ,
CNXN,"PC Connection, Inc.",35.16,$925.34M,n/a,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/cnxn,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CNXN,connection.com,730 Milford Road,,Merrimack,NH,3054,United States,2513,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=connection.com,CNXN,connection.com,CONNECTION,ROUTE 101A 730 MILFORD RD,MERRIMACK,NH,3054,US,Public,2500,Nonstore Retailers,5961,,TRUE
CO,Global Cord Blood Corporation,5.45,$662.45M,n/a,Finance,Business Services,https://www.nasdaq.com/symbol/co,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CEL,cellcom.co.il,10 Hagavish Street,,Netanya,,42140,Israel,3392,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cellcom.co.il, , , , , , , , , , , , , ,
COCP,"Cocrystal Pharma, Inc.",2.45,$77.47M,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cocp,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COCP,cocrystalpharma.com,1860 Montreal Road,,Tucker,GA,30084,United States,10,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cocrystalpharma.com,,cocrystalpharma.com,COCRYSTAL PHARMA,19805 N CREEK PKWY,BOTHELL,WA,98011,US,Private,30,Chemicals (Pharmaceutical and Drug),2834,28,
CODA,"Coda Octopus Group, Inc.",10.17,$108.53M,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/coda,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CVIA,coviacorp.com,3 Summit Park Drive,Suite 700,Independence,OH,44131,United States,3384,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=coviacorp.com, , , , , , , , , , , , , ,
CODI,Compass Diversified Holdings,18.42,$1.1B,2006,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/codi,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CODI,compassequity.com,301 Riverside Avenue,2nd Floor,Westport,CT,6880,United States,4770,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=compassequity.com,,compassequity.com,COMPASS GROUP MANAGEMENT LLC,61 WILTON RD STE 2,WESTPORT,CT,6880,US,Private,20,Management Consulting Services,8742,87,
CODX,"Co-Diagnostics, Inc.",1.23,$21.06M,2017,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/codx,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CODX,codiagnostics.com,2401 South Foothill Drive,Suite D,Salt Lake City,UT,84109,United States,22,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=codiagnostics.com,,codiagnostics.com,CO-DIAGNOSTICS INC,8160 S HIGHLAND DR,SANDY,UT,84093,US,Private,7,Health Services (Medical Laboratory),8071,80,
COE,China Online Education Group,5.7084,$116.42M,2016,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/coe,,https://crawl.versium.com/finance.php?cmd=readall&ticker=LTRPA,libertytripadvisorholdings.com,12300 Liberty Boulevard,,Englewood,CO,80112,United States,3366,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=libertytripadvisorholdings.com, , , , , , , , , , , , , ,
COF,Capital One Financial Corporation,83.45,$39.25B,1994,Finance,Major Banks,https://www.nasdaq.com/symbol/cof,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COF,capitalone.com,1680 Capital One Drive,,McLean,VA,22102,United States,50700,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=capitalone.com,COF,capitalone.com,CAPITAL ONE,1680 CAPITAL ONE DR STE 1400,MCLEAN,VA,22102,US,Public,49301,Banks and Depository Institutions,6021,60,TRUE
COG,Cabot Oil & Gas Corporation,16.16,$6.76B,1990,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cog,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COG,cabotog.com,Three Memorial City Plaza,Suite 1400 840 Gessner Road,Houston,TX,77024,United States,483,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cabotog.com,COG,cabotog.com,CABOT OIL GAS CORPORATION,840 GESSNER RD STE 1400,HOUSTON,TX,77024,US,Public,303,Oil And Gas Extraction,1311,13,TRUE
COHN,Cohen & Company Inc.,3.8824,$4.73M,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cohn,,https://crawl.versium.com/finance.php?cmd=readall&ticker=PYX,pyxusintl.com,8001 Aerial Center Parkway,Post Office Box 2009,Morrisville,NC,27560,United States,3347,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=pyxusintl.com, , , , , , , , , , , , , ,
COHR,"Coherent, Inc.",136.86,$3.28B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/cohr,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COHR,coherent.com,5100 Patrick Henry Drive,,Santa Clara,CA,95054,United States,5418,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=coherent.com,COHR,coherent.com,COHERENT,5100 PATRICK HENRY DR,SANTA CLARA,CA,,US,Public,0,Laboratory Equipment and Measurement Devices,3826,38,TRUE
COHU,"Cohu, Inc.",12.55,$515.75M,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/cohu,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COHU,cohu.com,12367 Crosthwaite Circle,,Poway,CA,92064,United States,3500,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cohu.com,COHU,cohu.com,COHU INC,12367 CROSTHWAITE CIR,POWAY,CA,92186,US,Public,1600,Laboratory Equipment and Measurement Devices,3825,38,TRUE
COKE,"Coca-Cola Consolidated, Inc.",347.53,$3.26B,1972,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/coke,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COKE,cokeconsolidated.com,4100 Coca-Cola Plaza,,Charlotte,NC,28211,United States,14200,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cokeconsolidated.com,COKE,cokeconsolidated.com,COCA-COLA BOTTLING CO,4100 COCA COLA PLZ,CHARLOTTE,NC,,US,Public,15500,Food Products (Beverage/Wine/Spirit),2086,20,TRUE
COLB,"Columbia Banking System, Inc.",33.74,$2.46B,1992,Finance,Major Banks,https://www.nasdaq.com/symbol/colb,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COLB,columbiabank.com,1301 A Street,,Tacoma,WA,98402,United States,2137,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=columbiabank.com,COLB,columbiabank.com,COLUMBIA BANK,1301 A ST,TACOMA,WA,98401,US,Public,2000,Banks and Depository Institutions,6022,67,TRUE
COLD,Americold Realty Trust,34.99,$6.71B,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cold,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COLD,americold.com,South Tower,Suite 600 10 Glenlake Parkway,Atlanta,GA,30328,United States,11000,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=americold.com,,americold.com,AMERICOLD REALTY,,ATLANTA,GA,30301,US,Private,10000,"Transportation (Air Cargo, Charter and Courier)",4731,47,
COLL,"Collegium Pharmaceutical, Inc.",11.31,$378.55M,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COLL,collegiumpharma.com,100 Technology Center Drive,Suite 300,Stoughton,MA,2072,United States,266,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=collegiumpharma.com,,collegiumpharma.com,COLLEGIUM PHARMACEUTICAL,400 HIGHLAND CORPORATE DR,CUMBERLAND,RI,2864,US,Private,75,Chemicals (Pharmaceutical and Drug),2834,28,
COLM,Columbia Sportswear Company,94.61,$6.39B,1998,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/colm,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COLM,columbia.com,14375 Northwest Science Park Drive,,Portland,OR,97229,United States,6511,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=columbia.com,COLM,columbia.com,COLUMBIA SPORTSWEAR,14375 NW SCIENCE PARK DR,PORTLAND,OR,97229,US,Public,0,,2300,23,TRUE
COMM,"CommScope Holding Company, Inc.",10.72,$2.08B,2013,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/comm,,https://crawl.versium.com/finance.php?cmd=readall&ticker=COMM,commscope.com,"1100 CommScope Place, SE",,Hickory,NC,28602,United States,20000,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=commscope.com,COMM,commscope.com,COMMSCOPE,1100 COMMSCOPE PLACE SE,HICKORY,NC,75082,US,Public,20000,Electronics and Electronic Components,3663,36,TRUE
CONE,CyrusOne Inc,63.88,$7.23B,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cone,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CONE,cyrusone.com,2101 Cedar Springs Road,Suite 900,Dallas,TX,75201,United States,448,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cyrusone.com,CONE,cyrusone.com,CYRUSONE,2101 CEDAR SPRINGS RD STE 900,DALLAS,TX,77057,US,Public,416,Investment and Holding,6798,67,TRUE
CONN,"Conn&#39;s, Inc.",19.74,$630.14M,2003,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/conn,,https://crawl.versium.com/finance.php?cmd=readall&ticker=CANG,cangoonline.com,"10A, Building 3",Youyou Century Plaza 428 South Yanggao Road Pudong New Area,Shanghai,,200127,China,3327,,https://api2b.versium.com/kv.php?cfg_previewmax=1&d_domain[]=cangoonline.com, , , , , , , , , , , , , ,
